-4.040072699251145139e+01,1.735755564347710447e+02,5.791195393362440313e+01,-4.411647777895406648e+02,-3.364369215931085364e+02,2.598571806621762903e+02,-2.325274359415253684e+02,-3.011513282248714631e+02,1.692398382570781337e+02,1.346429112427092889e+02,-8.480891950346904196e+01,2.336194215164634613e+02,-4.252630519145077415e+01,3.774040481733592145e+01,1.395685932166084520e+01,-3.177866925631457207e+02,-1.302588365194328048e+02,-3.305117047062027069e+01,-1.580159972537864776e+00,-2.488197216008310875e+01,2.951613203503275145e+02,2.829569769089522993e+02,7.036724721981498476e+01,-1.587880141019489599e+02,-1.801248492307660376e+00,1.274360396045533861e+02,-2.024897077987828364e-01
3.072316419700833023e+01,-4.865635246786684576e+01,-1.625058465263701635e+01,-8.172163314938418921e+01,-8.886814786620663043e+00,-3.929265498408469881e+01,-3.867336794031340474e+01,3.255616041301942687e+02,-9.833418848951573921e+00,-8.348071870867252642e+01,-8.661020439670818405e+01,-9.198901872878617780e+01,-9.691657611232629677e+01,-1.588623981717998923e+01,-1.672491759517825471e+02,-3.505678331047126903e+02,-1.941493399740028565e+02,-2.066126827249075006e+02,-2.932697308696863914e+01,-1.227127866478317770e+02,1.341920952950181167e+01,-3.317647871352536981e+02,2.567865979101772496e+02,7.500155924366117688e+01,-8.192752894975856748e+01,2.672204432680758828e+02,9.393640558402284457e-02
-4.095874433103395518e+01,1.719601665349664756e+02,5.574431520993738332e+01,-4.414474915651290416e+02,-3.362695997552647782e+02,2.601612233500212028e+02,-2.316226924912780873e+02,-3.025143645091722533e+02,1.698087535776956258e+02,1.343904684270628707e+02,-8.449504941112061829e+01,2.345673510859059263e+02,-4.228599968693270483e+01,3.776675266240110318e+01,1.332529552968939512e+01,-3.199163649038415542e+02,-1.333458071304413011e+02,-3.388423398411867282e+01,-1.532764878311672962e+00,-2.532533425146687378e+01,2.928865576720071431e+02,2.820451088003233622e+02,6.992703357180141666e+01,-1.601101911218769942e+02,-1.064808133410136914e+00,1.270116469717483483e+02,2.990816370294697712e+00
-4.223201477873341503e+01,1.716555074946933530e+02,5.775578389814988611e+01,-4.383528859405633966e+02,-3.368312229530828859e+02,2.611847822032204931e+02,-2.350860944012732432e+02,-3.022889725985549489e+02,1.689051296200366608e+02,1.342694438455493469e+02,-8.430848284748668675e+01,2.360106468491321721e+02,-4.161159916382809598e+01,3.717798099167479364e+01,1.358507069864031358e+01,-3.199620283877189308e+02,-1.304365189350797323e+02,-3.477277750533713174e+01,-1.011909869000195972e+00,-2.719021034725281538e+01,2.937567246017553657e+02,2.801943442442898800e+02,6.985097422848960491e+01,-1.589905108369013931e+02,-2.002366587105159468e+00,1.245836117866924013e+02,-7.200889398006675712e-01
3.013388327493213836e+01,-5.074647779698104699e+01,-1.694125433082214016e+01,-8.133498630090612380e+01,-9.533420201842915276e+00,-3.879892128583312427e+01,-3.671535515679253336e+01,3.271278547109794772e+02,-8.435547584753212647e+00,-8.285731271505454743e+01,-8.696770581565360203e+01,-9.269207892339179011e+01,-9.870668582140218916e+01,-1.700546529350667058e+01,-1.689657272774286980e+02,-3.510706185778108761e+02,-1.914982916568591520e+02,-2.056015953815343948e+02,-2.974343349554963467e+01,-1.205205375153034879e+02,1.432671291692793680e+01,-3.334637515934152816e+02,2.568797065947251212e+02,7.575209756227059188e+01,-8.226856224673809947e+01,2.695389712832743498e+02,1.973935013323116383e+00
3.064414508307950413e+01,-4.747381580893223685e+01,-1.550385296177296546e+01,-8.168020300242329768e+01,-9.356616687785397346e+00,-3.924104144272618555e+01,-4.012847071489544959e+01,3.244130836771632858e+02,-1.131139201247486703e+01,-8.303674038107850208e+01,-8.667597228426464540e+01,-9.075934298080993301e+01,-9.542335591185444343e+01,-1.241263217911889605e+01,-1.669167548693302763e+02,-3.499635874915106797e+02,-1.960764720015463922e+02,-2.069851666098728629e+02,-2.968606424840993796e+01,-1.247478078208609134e+02,1.205438425719770912e+01,-3.303880292143505812e+02,2.570491161015038983e+02,7.461951840127767355e+01,-8.115810079502550423e+01,2.657307694839525993e+02,5.352092750608125726e+00
3.081518305476091868e+01,-5.074725866942586805e+01,-1.630523221083236862e+01,-8.178399544542051558e+01,-9.144204116009360561e+00,-3.937640406632736756e+01,-3.663922536404342623e+01,3.266712112081159489e+02,-8.319761736574120548e+00,-8.411731557471156862e+01,-8.614534003158742337e+01,-9.281102498476306550e+01,-9.914729003898231952e+01,-1.726308498699846439e+01,-1.682731258346560423e+02,-3.510558825962592664e+02,-1.919140562080549159e+02,-2.054919554065832870e+02,-3.014333028262294079e+01,-1.198046382053170333e+02,1.515928452319998598e+01,-3.336944690978888275e+02,2.581320222159205855e+02,7.591557748503274183e+01,-8.318475473821055743e+01,2.690497981015261075e+02,2.988331835814572734e+00
-3.999889526154150587e+01,1.724808734455476156e+02,5.651328062536145325e+01,-4.403283609830058936e+02,-3.373911622023232439e+02,2.600837820385322061e+02,-2.315280216415927725e+02,-3.035255747080482251e+02,1.677161844881659931e+02,1.340306695591061725e+02,-8.409005501310430475e+01,2.339679541386472863e+02,-4.180443706611290366e+01,3.677518637151268166e+01,1.238456487702899622e+01,-3.188219058890741167e+02,-1.307255844014591162e+02,-3.510815093499818573e+01,-2.429583445693727306e+00,-2.507486693024794988e+01,2.937856711617661176e+02,2.816079276384211312e+02,7.061373943169594725e+01,-1.591767162852099489e+02,-1.532923115149653404e+00,1.253803053841096897e+02,-8.004736670655671071e-02
3.110128773934356872e+01,-4.911213040627178827e+01,-1.630662565725203450e+01,-8.157958990779771113e+01,-8.995648834727939303e+00,-3.964808806337297398e+01,-3.881977171258396453e+01,3.257798307478237234e+02,-9.292578265208973676e+00,-8.387614115006361715e+01,-8.585609818198663845e+01,-9.196351504016030276e+01,-9.710428520365263694e+01,-1.668857883915658391e+01,-1.673870653186716311e+02,-3.505826501487204609e+02,-1.944260477564688188e+02,-2.062499425407879698e+02,-2.941722930195236430e+01,-1.215359898377864170e+02,1.374283425491566923e+01,-3.325562414806158813e+02,2.566648977310766782e+02,7.530741513098796247e+01,-8.195828133543911065e+01,2.678255644604641930e+02,-1.313753970911603619e-01
-3.981842867578041023e+01,1.724350081754347457e+02,5.835296938985674586e+01,-4.404777094825842596e+02,-3.351414458315451270e+02,2.617408993131380726e+02,-2.321252234629371571e+02,-3.035276259712653655e+02,1.704368868015414193e+02,1.340337787057845844e+02,-8.494776925328788764e+01,2.334816270160774820e+02,-4.129561691464512307e+01,3.637989926356381432e+01,1.222748782015768221e+01,-3.188873115548300348e+02,-1.311594443833055834e+02,-3.545128184751033018e+01,-4.960808709439343822e+00,-2.559363258765029414e+01,2.957666805747863350e+02,2.830302885460801576e+02,6.855286542743435518e+01,-1.585954629860737271e+02,-3.646211942242676418e+00,1.258592445044619552e+02,1.268330734377772773e-01
3.080474581980655557e+01,-4.938898526938985611e+01,-1.532785876427083771e+01,-8.185553444443183935e+01,-9.588267772711541070e+00,-3.938118847815355394e+01,-3.826614269623827624e+01,3.252737999993800031e+02,-9.943961523482496290e+00,-8.388652115143715093e+01,-8.608556181060447443e+01,-9.151442391195814707e+01,-9.774953307046766326e+01,-1.327824147171568114e+01,-1.676480814768207779e+02,-3.503842142528595787e+02,-1.942071021864058196e+02,-2.059451345007078089e+02,-3.061719121871166394e+01,-1.220742803081781886e+02,1.376968918054977742e+01,-3.320891378836876697e+02,2.587462218020837099e+02,7.554215005502540237e+01,-8.259912473553281131e+01,2.670818921385401268e+02,-8.631878543459118092e+00
3.035705282441298536e+01,-4.904731355400757309e+01,-1.716752715233451809e+01,-8.104892415526789762e+01,-9.390843994977110754e+00,-3.899966991703315244e+01,-3.899513322617357147e+01,3.263599268694821376e+02,-9.330427899405686176e+00,-8.245545044529370671e+01,-8.675835641484121652e+01,-9.193239816053804248e+01,-9.663473269197497473e+01,-1.678979650957271375e+01,-1.680571389091434185e+02,-3.506236580128847322e+02,-1.940343212479462522e+02,-2.064329139845140730e+02,-2.876639845844228915e+01,-1.223469082423923027e+02,1.275997261475749589e+01,-3.323167738556188056e+02,2.549733659917499438e+02,7.511513444495096792e+01,-8.084629088740415170e+01,2.683741354843736531e+02,2.365077063871189544e+00
-4.094284970429294646e+01,1.705494734871293758e+02,5.721816464708124528e+01,-4.411406181050833197e+02,-3.365184646427272810e+02,2.596468335081602277e+02,-2.301427768984656268e+02,-3.024733682909864001e+02,1.699624843618601062e+02,1.363095124138613414e+02,-8.326015991873346422e+01,2.335472493310765287e+02,-4.099416757086839880e+01,3.805867706617127766e+01,1.501791165052818577e+01,-3.183180214399017700e+02,-1.306212312264021875e+02,-3.432022609281779779e+01,-2.578566125246148033e+00,-2.497113215190085356e+01,2.934002083038301976e+02,2.806942324882354001e+02,6.997673225447992706e+01,-1.586513944209851559e+02,-4.190161639516664316e+00,1.261848126177976184e+02,-1.025034030237863547e+00
3.076610163674210341e+01,-4.867288124019031414e+01,-1.655073331767791345e+01,-8.121000479144635165e+01,-9.351987471676512342e+00,-3.926813554068454692e+01,-3.954730549186040633e+01,3.257445385839973255e+02,-9.860490633831565432e+00,-8.306824858712465698e+01,-8.641786353810907428e+01,-9.162387945054902616e+01,-9.642342044110498023e+01,-1.615791438039912009e+01,-1.673419332601210670e+02,-3.504250228772527294e+02,-1.949118500639356171e+02,-2.061547877676422615e+02,-2.900095633324164979e+01,-1.222590330361832685e+02,1.271358259917239586e+01,-3.320875066652438363e+02,2.555918462719543243e+02,7.503656496378886231e+01,-8.085122526951171551e+01,2.676680226248190024e+02,1.566739884911318548e+00
-4.279220976696323930e+01,1.708343687335218135e+02,5.658273080290572921e+01,-4.392502655508981206e+02,-3.370149265429163847e+02,2.598821663488967033e+02,-2.316522719931979850e+02,-3.022991764110950044e+02,1.693748270761677759e+02,1.359605833962353927e+02,-8.462963535508256996e+01,2.348809773160650423e+02,-4.122432638590100851e+01,3.772697656605387095e+01,1.263148310097790095e+01,-3.190871398982829987e+02,-1.311107722972133729e+02,-3.506711667224583096e+01,-3.491380344364355626e+00,-2.394561473372699467e+01,2.950133757552008547e+02,2.816786588977981864e+02,7.004769830652247720e+01,-1.600575398595440220e+02,-1.369590736683318211e+00,1.264320740919644663e+02,-1.346323118118072593e+00
3.021930497680085637e+01,-5.028103414923724301e+01,-1.655891984713927201e+01,-8.178397228903494920e+01,-8.882392646136761272e+00,-3.892681598538452192e+01,-3.654927324902242702e+01,3.266616903374044227e+02,-8.696135480713000021e+00,-8.339622423766506643e+01,-8.708425980912026887e+01,-9.287836395691746816e+01,-9.875998736846553072e+01,-1.690981456804392380e+01,-1.683550157288149762e+02,-3.511170133617760030e+02,-1.914944012424636526e+02,-2.060966987399544053e+02,-2.985594817321429773e+01,-1.211581770230721276e+02,1.472247978878289487e+01,-3.328388418102272794e+02,2.577008870804711478e+02,7.551385774707188148e+01,-8.304974815094696794e+01,2.686435382373807670e+02,6.465860185640986302e+00
-3.972407115308126180e+01,1.735667717340278386e+02,5.583806650976192287e+01,-4.395525221015137163e+02,-3.364671228198861854e+02,2.612305547971631086e+02,-2.337686105238512937e+02,-3.048537842139178906e+02,1.675490206355678140e+02,1.346303745226697401e+02,-8.470053791003311972e+01,2.344031080994721776e+02,-4.214279112887049195e+01,3.899977906615865919e+01,1.394150806451581204e+01,-3.192333073137572796e+02,-1.312838105049061710e+02,-3.283094354215678834e+01,-2.277245655505353739e+00,-2.602355122462099501e+01,2.944062022906390439e+02,2.814741852763082761e+02,6.959919710068388099e+01,-1.570149848034934621e+02,-2.743181869157033770e+00,1.263544745624826504e+02,6.082639592190388633e-01
3.043570107509173184e+01,-4.820096804086215059e+01,-1.612300384785418572e+01,-8.160249429948233058e+01,-8.836999207521966326e+00,-3.912783671937106789e+01,-3.926578916965443256e+01,3.252553135320004003e+02,-1.033885921796190388e+01,-8.310324955571859107e+01,-8.693565795694502185e+01,-9.159675884509540822e+01,-9.634438568651034984e+01,-1.491127273601086145e+01,-1.671340077280632670e+02,-3.504340685177342039e+02,-1.946987091100834277e+02,-2.068614347022187019e+02,-2.935713785612962923e+01,-1.235785277011345613e+02,1.284205606721037363e+01,-3.310728538947503239e+02,2.565770048877079148e+02,7.473258401293510644e+01,-8.164667916549963422e+01,2.666401451115465875e+02,9.099358931127183858e-01
-4.076988466806658806e+01,1.706639008446285857e+02,5.784864101239349310e+01,-4.399460990924008570e+02,-3.377315400048025822e+02,2.607620146972847692e+02,-2.333122000466045449e+02,-3.029795039507587262e+02,1.710904213373260347e+02,1.345620028087784874e+02,-8.287606757285122683e+01,2.350219479768094288e+02,-4.154968086628540647e+01,3.740499073595881185e+01,1.456761551583742964e+01,-3.196210899866092632e+02,-1.318935241570834762e+02,-3.582705654068396228e+01,-3.598698971153877491e+00,-2.594207951558259495e+01,2.937022426810250408e+02,2.826071446156382763e+02,6.982368086651376871e+01,-1.578880876873511170e+02,-3.298651988963000381e+00,1.280121062461446400e+02,8.209242600550537006e-01
3.103673214706555683e+01,-5.009931562573903108e+01,-1.724992921061168971e+01,-8.159551083975796359e+01,-8.948528879237626299e+00,-3.947029295698843754e+01,-3.718846556303515172e+01,3.269557260282097104e+02,-8.141208497212325312e+00,-8.371796425894368099e+01,-8.615854077585571247e+01,-9.307107969398646219e+01,-9.812611773657020819e+01,-1.947761894156429818e+01,-1.681384464856781449e+02,-3.510775725268021574e+02,-1.922608149321390840e+02,-2.060240314089565459e+02,-2.887867105296621517e+01,-1.202764661204904115e+02,1.465930498674363669e+01,-3.337654267283501781e+02,2.560867525060192520e+02,7.560290159046405734e+01,-8.217499436539004876e+01,2.695224252648615675e+02,1.565157414870926189e+00
3.042175141043806263e+01,-4.969011017045237821e+01,-1.692482619954310863e+01,-8.099011971985737546e+01,-1.025759800736258320e+01,-3.892856469750059034e+01,-3.859963093926521793e+01,3.264925528924752030e+02,-9.250963283906409984e+00,-8.241592674290326670e+01,-8.646138609355024585e+01,-9.175714066384593082e+01,-9.726997410995032567e+01,-1.546925812748942519e+01,-1.685503767265649628e+02,-3.505086681981333072e+02,-1.938540491197368851e+02,-2.057807562189967712e+02,-2.929027228406508954e+01,-1.217363403831190851e+02,1.278389252035366042e+01,-3.328926922683967859e+02,2.556824147361386110e+02,7.559484818413682206e+01,-8.077375678313393337e+01,2.687973069182947938e+02,-1.111106883689056968e-01
-3.884862782450907304e+01,1.687260692154090691e+02,5.616378442896881751e+01,-4.391426789031810358e+02,-3.369845579423508752e+02,2.606144513118468922e+02,-2.330472970595685354e+02,-3.036232107441056201e+02,1.684587499759361435e+02,1.356697936701973788e+02,-8.351168101479984784e+01,2.340873120369859635e+02,-3.969055603436749635e+01,3.685534036022634297e+01,1.359837611842857541e+01,-3.179950332340973773e+02,-1.309380291268233520e+02,-3.532080929375054268e+01,-2.019077275867648957e+00,-2.525016324865995898e+01,2.946512058109485679e+02,2.837110550434454126e+02,6.838430518718281803e+01,-1.592039414168668827e+02,-2.714190302871558824e+00,1.271939118209410537e+02,1.125389154721361529e-01
3.037693816461606744e+01,-5.073085494666592155e+01,-1.722582568473491804e+01,-8.116558923986593754e+01,-9.843341446584993548e+00,-3.894054393100498146e+01,-3.713847607056393940e+01,3.272658179637755893e+02,-8.188662678539248674e+00,-8.283626766566035826e+01,-8.649937466872864889e+01,-9.265526559676263219e+01,-9.860610886960520816e+01,-1.743570523686923934e+01,-1.689559372117314524e+02,-3.509874245308689069e+02,-1.920743496127761603e+02,-2.055420915755355509e+02,-2.941363665884514234e+01,-1.202858545677955959e+02,1.406922244734796301e+01,-3.338223168965877790e+02,2.561975092210298612e+02,7.591935742691131850e+01,-8.180849364597823126e+01,2.697965786725097246e+02,3.657509186145700975e-01
-4.101998794913391322e+01,1.721328511087252195e+02,5.843454557024337959e+01,-4.417085866590397814e+02,-3.361927419413138978e+02,2.589872306361871779e+02,-2.322244706909954175e+02,-3.035310659315757675e+02,1.678198582242877706e+02,1.335267780747256552e+02,-8.256532640525081490e+01,2.345540077591575141e+02,-4.064603319218728217e+01,3.751182593334505810e+01,1.240858974926509006e+01,-3.199247106742794244e+02,-1.324210930492189391e+02,-3.459959322168968754e+01,-3.460845276971114881e+00,-2.725075119012392122e+01,2.941392027531446729e+02,2.817979730461087229e+02,6.755096822549424473e+01,-1.589469967506953196e+02,-2.706344044864665843e+00,1.263223869178032857e+02,1.702998778110672129e+00
3.074789527427984481e+01,-5.228703554259706721e+01,-1.851839586627380285e+01,-8.012826406221606135e+01,-1.063804968398043016e+01,-3.914157018289234458e+01,-3.721348767928173373e+01,3.288635907321609011e+02,-6.656954151857942925e+00,-8.241089162644800581e+01,-8.568920813248550417e+01,-9.288043583870027931e+01,-9.877561835740490892e+01,-2.114413687009913190e+01,-1.701335971144193877e+02,-3.512212982844359885e+02,-1.915297149250051518e+02,-2.040587724258105027e+02,-2.871033153776554769e+01,-1.169043923638795661e+02,1.416857717246681680e+01,-3.363620318744914925e+02,2.537297713086835529e+02,7.654280129416483192e+01,-8.030439554218204989e+01,2.729012594903334730e+02,2.254235569525222971e+01
3.039983333334293647e+01,-4.906020168609782672e+01,-1.651547679713167227e+01,-8.153572071151855027e+01,-8.893341851567589273e+00,-3.917136072144768377e+01,-3.839376072781228544e+01,3.259406000899336959e+02,-9.464470161685774485e+00,-8.307336344587156418e+01,-8.673644109800746094e+01,-9.198019056488739409e+01,-9.696179205867557016e+01,-1.597156088539786367e+01,-1.679197556865693741e+02,-3.506799026824175485e+02,-1.936444149448025200e+02,-2.067240391874872500e+02,-2.946071465930287658e+01,-1.225731745292545725e+02,1.350066704561661979e+01,-3.319616407847256596e+02,2.565656229856685968e+02,7.508106173812375062e+01,-8.203552159731133031e+01,2.677708580531866573e+02,8.287621070402682033e-01
-4.008084645175696181e+01,1.720762367925975980e+02,5.920057514427207934e+01,-4.395140124996334521e+02,-3.377652075104043661e+02,2.593450150422477805e+02,-2.323182018223482999e+02,-3.027378097173536844e+02,1.693310679116474660e+02,1.351910720334722669e+02,-8.561055774348186276e+01,2.337684170322283705e+02,-4.148330087697669910e+01,3.732709301449648365e+01,1.107350324783089413e+01,-3.175310531313563729e+02,-1.309817229887310077e+02,-3.565379548389080355e+01,-3.361087257520744220e+00,-2.508186693728641004e+01,2.941410093867787054e+02,2.834211311760117269e+02,7.022955944849918808e+01,-1.603772025269900325e+02,-7.919667218960827482e-01,1.253733780544849594e+02,-1.320961164537914234e+00
3.030908732803677097e+01,-5.170200607105460477e+01,-1.745095105181094652e+01,-8.099229010487566427e+01,-9.714308345398400490e+00,-3.895992743127421676e+01,-3.641371091783917535e+01,3.279306732528152111e+02,-7.436365123048706671e+00,-8.294848975281654191e+01,-8.645951534521236681e+01,-9.299718479623390976e+01,-9.928189271382363756e+01,-1.886147722496003354e+01,-1.695016516566302016e+02,-3.512854043646721607e+02,-1.909727453957247008e+02,-2.049821127484057399e+02,-2.961970787270954020e+01,-1.187011873595297260e+02,1.480064648881827871e+01,-3.347499570367093611e+02,2.562250819514803197e+02,7.616960211788891399e+01,-8.214927604156297036e+01,2.709298077480668780e+02,1.828533951198743290e+00
3.058473715248092262e+01,-5.087443645736248499e+01,-1.688556671923282337e+01,-8.110697727568367554e+01,-1.002861561640463606e+01,-3.905733101257412443e+01,-3.729595028374038890e+01,3.271041232555907641e+02,-8.426762402748273928e+00,-8.305853961120686790e+01,-8.633093029339349300e+01,-9.238925309280416798e+01,-9.850233658218878929e+01,-1.712528629930059054e+01,-1.688893424507843974e+02,-3.508897729736726774e+02,-1.922732953231475221e+02,-2.049883964035598467e+02,-2.970217569721940265e+01,-1.196713311092321703e+02,1.409040931573119870e+01,-3.340531862357489672e+02,2.565263056268578907e+02,7.596233764004391276e+01,-8.162132264483042832e+01,2.699168438734984647e+02,-1.258793327182358146e-01
-3.981821276331226755e+01,1.695894090640833269e+02,5.703927957717369424e+01,-4.405535291226651680e+02,-3.361014691886057335e+02,2.620405153083848973e+02,-2.328509828431076016e+02,-3.054828283213493023e+02,1.702153334194684930e+02,1.339909365416926619e+02,-8.273425968059068225e+01,2.325864041150308594e+02,-4.181767851120577717e+01,3.596265879815139499e+01,1.206827575461712598e+01,-3.197084791248838656e+02,-1.294831414347799239e+02,-3.350095220436278964e+01,-3.615275221216879054e+00,-2.632467288640801328e+01,2.947668243407104569e+02,2.834512897090634169e+02,6.898066976274792239e+01,-1.570715315066105688e+02,-2.026271971038184905e+00,1.270274707282283231e+02,1.091167897246473562e+00
